area,waterbody,gazetted_name,local_name_1,local_name_2,analysis_yr,species,natural_adult_spawners,natural_jack_spawners,natural_spawners_total,adult_broodstock_removals,jack_broodstock_removals,total_broodstock_removals,other_removals,total_return_to_river,enumeration_methods,adult_presence,jack_presence,start_dtt,end_dtt,natural_adult_females,natural_adult_males,effective_females,weighted_pct_spawn,watershed_cde,fwa_watershed_cde,waterbody_id,population,run_type,stream_arrival_dt_from,stream_arrival_dt_to,start_spawn_dt_from,start_spawn_dt_to,peak_spawn_dt_from,peak_spawn_dt_to,end_spawn_dt_from,end_spawn_dt_to,accuracy,precision,index_yn,reliability,estimate_stage,estimate_classification,no_inspections_used,estimate_method,created_dtt,updated_dtt,act_id,pop_id,gfe_id,full_cu_in
13,SALMON RIVER,SALMON RIVER,NA,NA,1958,Chum,NA,NA,NA,NA,NA,NA,NA,3500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,15-SEP-58,NA,15-OCT-58,NA,15-NOV-58,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817356,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2010,Chum,11,0,11,0,0,0,NA,NA,NA,PRESENT,NONE OBSERVED,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,LOW,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),NA,Peak Live + Dead,07-APR-11,NA,42423549,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1981,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,28-JUN-81,08-NOV-81,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,807873,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1960,Chum,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,25-AUG-60,26-OCT-60,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,15-SEP-60,NA,15-OCT-60,NA,15-NOV-60,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817354,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1963,Chum,NA,NA,NA,NA,NA,NA,NA,1500,NA,PRESENT,UNKNOWN,01-AUG-63,04-NOV-63,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,15-SEP-63,NA,15-OCT-63,NA,15-NOV-63,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807762,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2006,Chum,164,NA,164,NA,NA,NA,NA,164,NA,PRESENT,UNKNOWN,18-JUL-06,19-OCT-06,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,19-SEP-06,NA,26-SEP-06,NA,15-OCT-06,NA,10-NOV-06,NA,UNK,UNK,N,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),3,Area Under the Curve,01-MAR-07,NA,86735809,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2023,Chum,NA,0,NA,0,0,0,NA,NA,NA,PRESENT,NONE OBSERVED,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,LOW,UNK,NA,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Not Applicable,15-MAY-24,NA,68940488,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2016,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,NONE OBSERVED,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,LOW,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),NA,Not Applicable,29-MAY-17,NA,16930032,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1993,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,17-SEP-93,17-SEP-93,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,807872,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2015,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,NONE OBSERVED,10-JUL-15,07-OCT-15,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),5,Not Applicable,05-AUG-16,NA,85474967,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1988,Chum,NA,NA,NA,NA,NA,NA,NA,300,"Walk, Helicopter",PRESENT,UNKNOWN,22-AUG-88,07-NOV-88,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,01-OCT-88,NA,01-OCT-88,NA,01-NOV-88,NA,01-NOV-88,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,738340,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1953,Chum,NA,NA,NA,NA,NA,NA,NA,15000,NA,PRESENT,UNKNOWN,11-SEP-53,16-NOV-53,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,15-OCT-53,NA,15-NOV-53,NA,15-DEC-53,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807823,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1978,Chum,NA,NA,NA,NA,NA,NA,NA,400,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,15-SEP-78,NA,15-OCT-78,NA,15-NOV-78,NA,15-NOV-78,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807780,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2013,Chum,1,0,1,0,0,0,NA,NA,NA,PRESENT,NONE OBSERVED,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),NA,Peak Live + Dead,15-APR-14,NA,38909943,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1971,Chum,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,15-OCT-71,NA,15-OCT-71,NA,15-NOV-71,NA,15-NOV-71,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807768,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2000,Chum,NA,NA,NA,NA,NA,NA,NA,NA,Helicopter,NONE OBSERVED,NA,02-AUG-00,13-DEC-00,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,MHIGH,NEAR FINAL,RELATIVE: CONSTANT MULTI-YEAR METHODS,NA,Not Applicable,22-OCT-03,NA,59669075,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1974,Chum,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,15-SEP-74,NA,15-OCT-74,NA,15-NOV-74,NA,15-DEC-74,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807789,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2014,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-NOV-14,NA,30810800,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1979,Chum,NA,NA,NA,NA,NA,NA,NA,700,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,15-SEP-79,NA,15-OCT-79,NA,15-NOV-79,NA,15-NOV-79,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807781,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,1977,Chum,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chum Run 1,1,15-SEP-77,NA,15-OCT-77,NA,15-NOV-77,NA,15-NOV-77,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,807779,52716,1121,CM-05
13,SALMON RIVER,SALMON RIVER,NA,NA,2005,Chinook,419,NA,419,NA,NA,NA,NA,419,NA,PRESENT,UNKNOWN,18-JUL-05,18-NOV-05,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-3),8,Area Under the Curve,10-APR-06,NA,52191895,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1978,Chinook,NA,NA,NA,NA,NA,NA,NA,800,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,15-JUL-78,NA,15-AUG-78,NA,15-SEP-78,NA,15-OCT-78,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817056,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,2000,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,Helicopter,NONE OBSERVED,NA,02-AUG-00,13-DEC-00,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,MHIGH,NEAR FINAL,RELATIVE: CONSTANT MULTI-YEAR METHODS,NA,Not Applicable,22-OCT-03,NA,38373466,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1969,Chinook,NA,NA,NA,NA,NA,NA,NA,400,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,15-JUL-69,NA,15-AUG-69,NA,15-SEP-69,NA,15-SEP-69,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,743186,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,2001,Chinook,750,NA,750,NA,NA,NA,NA,750,"Bank Walk, Stream Walk, Snorkel, Helicopter",PRESENT,NA,16-JUL-01,06-DEC-01,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,11-JUL-01,20-JUL-01,21-AUG-01,31-AUG-01,11-SEP-01,20-SEP-01,11-OCT-01,20-OCT-01,UNK,UNK,NA,MHIGH,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-5),4,Expert Opinion,22-OCT-03,23-MAR-06,47380849,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1985,Chinook,NA,NA,NA,NA,NA,NA,NA,200,Float,PRESENT,UNKNOWN,31-AUG-85,20-SEP-85,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,15-MAY-85,NA,NA,NA,NA,NA,25-OCT-85,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817040,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1964,Chinook,NA,NA,NA,NA,NA,NA,NA,1500,NA,PRESENT,UNKNOWN,15-AUG-64,15-OCT-64,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,15-AUG-64,NA,15-SEP-64,NA,15-OCT-64,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,815038,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,2002,Chinook,217,NA,217,NA,NA,NA,NA,217,NA,PRESENT,UNKNOWN,27-FEB-02,06-DEC-02,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),16,Area Under the Curve,30-APR-03,17-JUN-04,1202324434,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1996,Chinook,500,NA,NA,NA,NA,NA,NA,NA,Boat,PRESENT,NA,21-AUG-96,04-OCT-96,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,15-AUG-96,15-AUG-96,22-SEP-96,22-SEP-96,15-OCT-96,15-OCT-96,UNK,UNK,NA,MLOW,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,22-OCT-03,NA,85090625,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,2021,Chinook,1309,37,1346,57,0,57,NA,NA,NA,PRESENT,PRESENT,21-JUL-21,04-OCT-21,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),8,Area Under the Curve,07-JUL-22,NA,23602456,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1993,Chinook,NA,NA,NA,NA,NA,NA,NA,550,Helicopter,PRESENT,UNKNOWN,17-SEP-93,17-SEP-93,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,01-SEP-93,NA,NA,NA,NA,NA,NA,NA,LOW,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817093,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1990,Chinook,NA,NA,NA,NA,NA,NA,NA,1100,"Helicopter, Spot Checks",PRESENT,UNKNOWN,05-AUG-90,16-OCT-90,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,01-JUL-90,NA,25-AUG-90,NA,25-SEP-90,NA,15-OCT-90,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817078,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1968,Chinook,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,15-JUL-68,NA,15-AUG-68,NA,15-SEP-68,NA,15-OCT-68,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,786413,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1970,Chinook,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,15-JUL-70,NA,15-AUG-70,NA,15-SEP-70,NA,15-NOV-70,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817118,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1955,Chinook,NA,NA,NA,NA,NA,NA,NA,400,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,15-AUG-55,NA,15-SEP-55,NA,15-OCT-55,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,815042,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1958,Chinook,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,15-AUG-58,NA,15-SEP-58,NA,15-OCT-58,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,815045,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1987,Chinook,NA,NA,NA,NA,NA,NA,NA,600,Walk,PRESENT,UNKNOWN,31-AUG-87,10-NOV-87,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,01-JUL-87,NA,01-AUG-87,NA,01-SEP-87,NA,01-OCT-87,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817082,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,2004,Chinook,108,NA,108,NA,NA,NA,NA,108,NA,PRESENT,UNKNOWN,03-AUG-04,25-NOV-04,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,N,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-3),11,Area Under the Curve,10-JUL-05,14-FEB-07,49946883,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1994,Chinook,NA,NA,NA,NA,NA,NA,NA,450,"Walk, Helicopter",PRESENT,UNKNOWN,25-SEP-94,01-NOV-94,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,30-AUG-94,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817090,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,2024,Chinook,2230,62,2292,40,0,40,NA,NA,NA,PRESENT,PRESENT,22-JUL-24,24-SEP-24,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),6,Area Under the Curve,31-JUL-25,NA,33674154,52718,1121,CK-29
13,SALMON RIVER,SALMON RIVER,NA,NA,1984,Chinook,NA,NA,NA,NA,NA,NA,NA,250,"Float, Helicopter",PRESENT,UNKNOWN,14-AUG-84,03-SEP-84,NA,NA,NA,NA,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,920-722273-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,00000SALM,Salmon River (Campbell River Area) Chinook Run 1,1,01-JUL-84,NA,01-AUG-84,NA,01-SEP-84,NA,30-OCT-84,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,817036,52718,1121,CK-29
